2014-12-05 19:00:15,254 - root - INFO - Training....
2014-12-05 19:00:15,346 - gensim.models.word2vec - INFO - collecting all words and their counts
2014-12-08 13:33:09,822 - gensim.models.word2vec - DEBUG - putting job #913 in the queue, qsize=2
2014-12-08 13:33:09,835 - gensim.models.word2vec - DEBUG - putting job #914 in the queue, qsize=2
2014-12-08 13:33:09,845 - gensim.models.word2vec - DEBUG - putting job #915 in the queue, qsize=2
2014-12-08 13:33:09,857 - gensim.models.word2vec - DEBUG - putting job #916 in the queue, qsize=2
2014-12-08 13:33:09,868 - gensim.models.word2vec - DEBUG - putting job #917 in the queue, qsize=2
2014-12-08 13:33:09,877 - gensim.models.word2vec - INFO - PROGRESS: at 60.93% words, alpha 0.00978, 154528 words/s
2014-12-08 13:33:09,879 - gensim.models.word2vec - DEBUG - putting job #918 in the queue, qsize=2
2014-12-08 13:33:09,891 - gensim.models.word2vec - DEBUG - putting job #919 in the queue, qsize=2
2014-12-08 13:33:09,904 - gensim.models.word2vec - DEBUG - putting job #920 in the queue, qsize=2
2014-12-08 13:33:09,915 - gensim.models.word2vec - DEBUG - putting job #921 in the queue, qsize=2
2014-12-08 13:33:09,927 - gensim.models.word2vec - DEBUG - putting job #922 in the queue, qsize=2
2014-12-08 13:33:09,938 - gensim.models.word2vec - DEBUG - putting job #923 in the queue, qsize=2
2014-12-08 13:33:09,950 - gensim.models.word2vec - DEBUG - putting job #924 in the queue, qsize=2
2014-12-08 13:33:09,961 - gensim.models.word2vec - DEBUG - putting job #925 in the queue, qsize=2
2014-12-08 13:33:09,972 - gensim.models.word2vec - DEBUG - putting job #926 in the queue, qsize=2
2014-12-08 13:33:09,984 - gensim.models.word2vec - DEBUG - putting job #927 in the queue, qsize=2
2014-12-08 13:33:09,995 - gensim.models.word2vec - DEBUG - putting job #928 in the queue, qsize=2
2014-12-08 13:33:10,006 - gensim.models.word2vec - DEBUG - putting job #929 in the queue, qsize=2
2014-12-08 13:33:10,018 - gensim.models.word2vec - DEBUG - putting job #930 in the queue, qsize=2
2014-12-08 13:33:10,026 - gensim.models.word2vec - DEBUG - putting job #931 in the queue, qsize=2
2014-12-08 13:33:10,034 - gensim.models.word2vec - DEBUG - putting job #932 in the queue, qsize=2
2014-12-08 13:33:10,045 - gensim.models.word2vec - DEBUG - putting job #933 in the queue, qsize=2
2014-12-08 13:33:10,057 - gensim.models.word2vec - DEBUG - putting job #934 in the queue, qsize=2
2014-12-08 13:33:10,068 - gensim.models.word2vec - DEBUG - putting job #935 in the queue, qsize=2
2014-12-08 13:33:10,080 - gensim.models.word2vec - DEBUG - putting job #936 in the queue, qsize=2
2014-12-08 13:33:10,091 - gensim.models.word2vec - DEBUG - putting job #937 in the queue, qsize=2
2014-12-08 13:33:10,104 - gensim.models.word2vec - DEBUG - putting job #938 in the queue, qsize=2
2014-12-08 13:33:10,117 - gensim.models.word2vec - DEBUG - putting job #939 in the queue, qsize=2
2014-12-08 13:33:10,129 - gensim.models.word2vec - DEBUG - putting job #940 in the queue, qsize=2
2014-12-08 13:33:10,141 - gensim.models.word2vec - DEBUG - putting job #941 in the queue, qsize=2
2014-12-08 13:33:10,152 - gensim.models.word2vec - DEBUG - putting job #942 in the queue, qsize=2
2014-12-08 13:33:10,164 - gensim.models.word2vec - DEBUG - putting job #943 in the queue, qsize=2
2014-12-08 13:33:10,177 - gensim.models.word2vec - DEBUG - putting job #944 in the queue, qsize=2
2014-12-08 13:33:10,188 - gensim.models.word2vec - DEBUG - putting job #945 in the queue, qsize=2
2014-12-08 13:33:10,202 - gensim.models.word2vec - DEBUG - putting job #946 in the queue, qsize=2
2014-12-08 13:33:10,214 - gensim.models.word2vec - DEBUG - putting job #947 in the queue, qsize=2
2014-12-08 13:33:10,228 - gensim.models.word2vec - DEBUG - putting job #948 in the queue, qsize=2
2014-12-08 13:33:10,239 - gensim.models.word2vec - DEBUG - putting job #949 in the queue, qsize=2
2014-12-08 13:33:10,249 - gensim.models.word2vec - DEBUG - putting job #950 in the queue, qsize=2
2014-12-08 13:33:10,261 - gensim.models.word2vec - DEBUG - putting job #951 in the queue, qsize=2
2014-12-08 13:33:10,271 - gensim.models.word2vec - DEBUG - putting job #952 in the queue, qsize=2
2014-12-08 13:33:10,284 - gensim.models.word2vec - DEBUG - putting job #953 in the queue, qsize=2
2014-12-08 13:33:10,296 - gensim.models.word2vec - DEBUG - putting job #954 in the queue, qsize=2
2014-12-08 13:33:10,307 - gensim.models.word2vec - DEBUG - putting job #955 in the queue, qsize=2
2014-12-08 13:33:10,319 - gensim.models.word2vec - DEBUG - putting job #956 in the queue, qsize=2
2014-12-08 13:33:10,330 - gensim.models.word2vec - DEBUG - putting job #957 in the queue, qsize=2
2014-12-08 13:33:10,338 - gensim.models.word2vec - DEBUG - putting job #958 in the queue, qsize=2
2014-12-08 13:33:10,347 - gensim.models.word2vec - DEBUG - putting job #959 in the queue, qsize=2
2014-12-08 13:33:10,359 - gensim.models.word2vec - DEBUG - putting job #960 in the queue, qsize=2
2014-12-08 13:33:10,370 - gensim.models.word2vec - DEBUG - putting job #961 in the queue, qsize=2
2014-12-08 13:33:10,381 - gensim.models.word2vec - DEBUG - putting job #962 in the queue, qsize=2
2014-12-08 13:33:10,393 - gensim.models.word2vec - DEBUG - putting job #963 in the queue, qsize=2
2014-12-08 13:33:10,404 - gensim.models.word2vec - DEBUG - putting job #964 in the queue, qsize=2
2014-12-08 13:33:10,415 - gensim.models.word2vec - DEBUG - putting job #965 in the queue, qsize=2
2014-12-08 13:33:10,426 - gensim.models.word2vec - DEBUG - putting job #966 in the queue, qsize=2
2014-12-08 13:33:10,439 - gensim.models.word2vec - DEBUG - putting job #967 in the queue, qsize=2
2014-12-08 13:33:10,450 - gensim.models.word2vec - DEBUG - putting job #968 in the queue, qsize=2
2014-12-08 13:33:10,461 - gensim.models.word2vec - DEBUG - putting job #969 in the queue, qsize=2
2014-12-08 13:33:10,472 - gensim.models.word2vec - DEBUG - putting job #970 in the queue, qsize=2
2014-12-08 13:33:10,483 - gensim.models.word2vec - DEBUG - putting job #971 in the queue, qsize=2
2014-12-08 13:33:10,492 - gensim.models.word2vec - DEBUG - putting job #972 in the queue, qsize=2
2014-12-08 13:33:10,503 - gensim.models.word2vec - DEBUG - putting job #973 in the queue, qsize=2
2014-12-08 13:33:10,515 - gensim.models.word2vec - DEBUG - putting job #974 in the queue, qsize=2
2014-12-08 13:33:10,529 - gensim.models.word2vec - DEBUG - putting job #975 in the queue, qsize=2
2014-12-08 13:33:10,541 - gensim.models.word2vec - DEBUG - putting job #976 in the queue, qsize=2
2014-12-08 13:33:10,554 - gensim.models.word2vec - DEBUG - putting job #977 in the queue, qsize=2
2014-12-08 13:33:10,564 - gensim.models.word2vec - DEBUG - putting job #978 in the queue, qsize=2
2014-12-08 13:33:10,575 - gensim.models.word2vec - DEBUG - putting job #979 in the queue, qsize=2
2014-12-08 13:33:10,587 - gensim.models.word2vec - DEBUG - putting job #980 in the queue, qsize=2
2014-12-08 13:33:10,598 - gensim.models.word2vec - DEBUG - putting job #981 in the queue, qsize=2
2014-12-08 13:33:10,608 - gensim.models.word2vec - DEBUG - putting job #982 in the queue, qsize=2
2014-12-08 13:33:10,620 - gensim.models.word2vec - DEBUG - putting job #983 in the queue, qsize=2
2014-12-08 13:33:10,630 - gensim.models.word2vec - DEBUG - putting job #984 in the queue, qsize=2
2014-12-08 13:33:10,641 - gensim.models.word2vec - DEBUG - putting job #985 in the queue, qsize=2
2014-12-08 13:33:10,653 - gensim.models.word2vec - DEBUG - putting job #986 in the queue, qsize=2
2014-12-08 13:33:10,664 - gensim.models.word2vec - DEBUG - putting job #987 in the queue, qsize=2
2014-12-08 13:33:10,674 - gensim.models.word2vec - DEBUG - putting job #988 in the queue, qsize=2
2014-12-08 13:33:10,685 - gensim.models.word2vec - DEBUG - putting job #989 in the queue, qsize=2
2014-12-08 13:33:10,696 - gensim.models.word2vec - DEBUG - putting job #990 in the queue, qsize=2
2014-12-08 13:33:10,707 - gensim.models.word2vec - DEBUG - putting job #991 in the queue, qsize=2
2014-12-08 13:33:10,719 - gensim.models.word2vec - DEBUG - putting job #992 in the queue, qsize=2
2014-12-08 13:33:10,731 - gensim.models.word2vec - DEBUG - putting job #993 in the queue, qsize=2
2014-12-08 13:33:10,742 - gensim.models.word2vec - DEBUG - putting job #994 in the queue, qsize=2
2014-12-08 13:33:10,752 - gensim.models.word2vec - DEBUG - putting job #995 in the queue, qsize=2
2014-12-08 13:33:10,765 - gensim.models.word2vec - DEBUG - putting job #996 in the queue, qsize=2
2014-12-08 13:33:10,776 - gensim.models.word2vec - DEBUG - putting job #997 in the queue, qsize=2
2014-12-08 13:33:10,788 - gensim.models.word2vec - DEBUG - putting job #998 in the queue, qsize=2
2014-12-08 13:33:10,798 - gensim.models.word2vec - DEBUG - putting job #999 in the queue, qsize=2
2014-12-08 13:33:10,809 - gensim.models.word2vec - DEBUG - putting job #1000 in the queue, qsize=2
2014-12-08 13:33:10,820 - gensim.models.word2vec - DEBUG - putting job #1001 in the queue, qsize=2
2014-12-08 13:33:10,830 - gensim.models.word2vec - DEBUG - putting job #1002 in the queue, qsize=2
2014-12-08 13:33:10,842 - gensim.models.word2vec - DEBUG - putting job #1003 in the queue, qsize=2
2014-12-08 13:33:10,853 - gensim.models.word2vec - DEBUG - putting job #1004 in the queue, qsize=2
2014-12-08 13:33:10,864 - gensim.models.word2vec - DEBUG - putting job #1005 in the queue, qsize=2
2014-12-08 13:33:10,875 - gensim.models.word2vec - DEBUG - putting job #1006 in the queue, qsize=2
2014-12-08 13:33:10,885 - gensim.models.word2vec - INFO - PROGRESS: at 66.84% words, alpha 0.00831, 154074 words/s
2014-12-08 13:33:10,887 - gensim.models.word2vec - DEBUG - putting job #1007 in the queue, qsize=2
2014-12-08 13:33:10,899 - gensim.models.word2vec - DEBUG - putting job #1008 in the queue, qsize=2
2014-12-08 13:33:10,910 - gensim.models.word2vec - DEBUG - putting job #1009 in the queue, qsize=2
2014-12-08 13:33:10,919 - gensim.models.word2vec - DEBUG - putting job #1010 in the queue, qsize=2
2014-12-08 13:33:10,933 - gensim.models.word2vec - DEBUG - putting job #1011 in the queue, qsize=2
2014-12-08 13:33:10,945 - gensim.models.word2vec - DEBUG - putting job #1012 in the queue, qsize=2
2014-12-08 13:33:10,955 - gensim.models.word2vec - DEBUG - putting job #1013 in the queue, qsize=2
2014-12-08 13:33:10,967 - gensim.models.word2vec - DEBUG - putting job #1014 in the queue, qsize=2
2014-12-08 13:33:10,980 - gensim.models.word2vec - DEBUG - putting job #1015 in the queue, qsize=2
2014-12-08 13:33:10,992 - gensim.models.word2vec - DEBUG - putting job #1016 in the queue, qsize=2
2014-12-08 13:33:11,003 - gensim.models.word2vec - DEBUG - putting job #1017 in the queue, qsize=2
2014-12-08 13:33:11,014 - gensim.models.word2vec - DEBUG - putting job #1018 in the queue, qsize=2
2014-12-08 13:33:11,026 - gensim.models.word2vec - DEBUG - putting job #1019 in the queue, qsize=2
2014-12-08 13:33:11,038 - gensim.models.word2vec - DEBUG - putting job #1020 in the queue, qsize=2
2014-12-08 13:33:11,050 - gensim.models.word2vec - DEBUG - putting job #1021 in the queue, qsize=2
2014-12-08 13:33:11,061 - gensim.models.word2vec - DEBUG - putting job #1022 in the queue, qsize=2
2014-12-08 13:33:11,071 - gensim.models.word2vec - DEBUG - putting job #1023 in the queue, qsize=2
2014-12-08 13:33:11,083 - gensim.models.word2vec - DEBUG - putting job #1024 in the queue, qsize=2
2014-12-08 13:33:11,094 - gensim.models.word2vec - DEBUG - putting job #1025 in the queue, qsize=2
2014-12-08 13:33:11,104 - gensim.models.word2vec - DEBUG - putting job #1026 in the queue, qsize=2
2014-12-08 13:33:11,116 - gensim.models.word2vec - DEBUG - putting job #1027 in the queue, qsize=2
2014-12-08 13:33:11,127 - gensim.models.word2vec - DEBUG - putting job #1028 in the queue, qsize=2
2014-12-08 13:33:11,136 - gensim.models.word2vec - DEBUG - putting job #1029 in the queue, qsize=2
2014-12-08 13:33:11,146 - gensim.models.word2vec - DEBUG - putting job #1030 in the queue, qsize=2
2014-12-08 13:33:11,157 - gensim.models.word2vec - DEBUG - putting job #1031 in the queue, qsize=2
2014-12-08 13:33:11,166 - gensim.models.word2vec - DEBUG - putting job #1032 in the queue, qsize=2
2014-12-08 13:33:11,177 - gensim.models.word2vec - DEBUG - putting job #1033 in the queue, qsize=2
2014-12-08 13:33:11,187 - gensim.models.word2vec - DEBUG - putting job #1034 in the queue, qsize=2
2014-12-08 13:33:11,198 - gensim.models.word2vec - DEBUG - putting job #1035 in the queue, qsize=2
2014-12-08 13:33:11,210 - gensim.models.word2vec - DEBUG - putting job #1036 in the queue, qsize=2
2014-12-08 13:33:11,222 - gensim.models.word2vec - DEBUG - putting job #1037 in the queue, qsize=2
2014-12-08 13:33:11,233 - gensim.models.word2vec - DEBUG - putting job #1038 in the queue, qsize=2
2014-12-08 13:33:11,244 - gensim.models.word2vec - DEBUG - putting job #1039 in the queue, qsize=2
2014-12-08 13:33:11,256 - gensim.models.word2vec - DEBUG - putting job #1040 in the queue, qsize=2
2014-12-08 13:33:11,268 - gensim.models.word2vec - DEBUG - putting job #1041 in the queue, qsize=2
2014-12-08 13:33:11,280 - gensim.models.word2vec - DEBUG - putting job #1042 in the queue, qsize=2
2014-12-08 13:33:11,289 - gensim.models.word2vec - DEBUG - putting job #1043 in the queue, qsize=2
2014-12-08 13:33:11,300 - gensim.models.word2vec - DEBUG - putting job #1044 in the queue, qsize=2
2014-12-08 13:33:11,311 - gensim.models.word2vec - DEBUG - putting job #1045 in the queue, qsize=2
2014-12-08 13:33:11,324 - gensim.models.word2vec - DEBUG - putting job #1046 in the queue, qsize=2
2014-12-08 13:33:11,335 - gensim.models.word2vec - DEBUG - putting job #1047 in the queue, qsize=2
2014-12-08 13:33:11,345 - gensim.models.word2vec - DEBUG - putting job #1048 in the queue, qsize=2
2014-12-08 13:33:11,358 - gensim.models.word2vec - DEBUG - putting job #1049 in the queue, qsize=2
2014-12-08 13:33:11,371 - gensim.models.word2vec - DEBUG - putting job #1050 in the queue, qsize=2
2014-12-08 13:33:11,383 - gensim.models.word2vec - DEBUG - putting job #1051 in the queue, qsize=2
2014-12-08 13:33:11,396 - gensim.models.word2vec - DEBUG - putting job #1052 in the queue, qsize=2
2014-12-08 13:33:11,406 - gensim.models.word2vec - DEBUG - putting job #1053 in the queue, qsize=2
2014-12-08 13:33:11,416 - gensim.models.word2vec - DEBUG - putting job #1054 in the queue, qsize=2
2014-12-08 13:33:11,428 - gensim.models.word2vec - DEBUG - putting job #1055 in the queue, qsize=2
2014-12-08 13:33:11,437 - gensim.models.word2vec - DEBUG - putting job #1056 in the queue, qsize=2
2014-12-08 13:33:11,447 - gensim.models.word2vec - DEBUG - putting job #1057 in the queue, qsize=2
2014-12-08 13:33:11,457 - gensim.models.word2vec - DEBUG - putting job #1058 in the queue, qsize=2
2014-12-08 13:33:11,467 - gensim.models.word2vec - DEBUG - putting job #1059 in the queue, qsize=2
2014-12-08 13:33:11,478 - gensim.models.word2vec - DEBUG - putting job #1060 in the queue, qsize=2
2014-12-08 13:33:11,488 - gensim.models.word2vec - DEBUG - putting job #1061 in the queue, qsize=2
2014-12-08 13:33:11,498 - gensim.models.word2vec - DEBUG - putting job #1062 in the queue, qsize=2
2014-12-08 13:33:11,510 - gensim.models.word2vec - DEBUG - putting job #1063 in the queue, qsize=2
2014-12-08 13:33:11,520 - gensim.models.word2vec - DEBUG - putting job #1064 in the queue, qsize=2
2014-12-08 13:33:11,533 - gensim.models.word2vec - DEBUG - putting job #1065 in the queue, qsize=2
2014-12-08 13:33:11,543 - gensim.models.word2vec - DEBUG - putting job #1066 in the queue, qsize=2
2014-12-08 13:33:11,553 - gensim.models.word2vec - DEBUG - putting job #1067 in the queue, qsize=2
2014-12-08 13:33:11,564 - gensim.models.word2vec - DEBUG - putting job #1068 in the queue, qsize=2
2014-12-08 13:33:11,575 - gensim.models.word2vec - DEBUG - putting job #1069 in the queue, qsize=2
2014-12-08 13:33:11,586 - gensim.models.word2vec - DEBUG - putting job #1070 in the queue, qsize=2
2014-12-08 13:33:11,597 - gensim.models.word2vec - DEBUG - putting job #1071 in the queue, qsize=2
2014-12-08 13:33:11,608 - gensim.models.word2vec - DEBUG - putting job #1072 in the queue, qsize=2
2014-12-08 13:33:11,618 - gensim.models.word2vec - DEBUG - putting job #1073 in the queue, qsize=2
2014-12-08 13:33:11,630 - gensim.models.word2vec - DEBUG - putting job #1074 in the queue, qsize=2
2014-12-08 13:33:11,643 - gensim.models.word2vec - DEBUG - putting job #1075 in the queue, qsize=2
2014-12-08 13:33:11,657 - gensim.models.word2vec - DEBUG - putting job #1076 in the queue, qsize=2
2014-12-08 13:33:11,669 - gensim.models.word2vec - DEBUG - putting job #1077 in the queue, qsize=2
2014-12-08 13:33:11,680 - gensim.models.word2vec - DEBUG - putting job #1078 in the queue, qsize=2
2014-12-08 13:33:11,691 - gensim.models.word2vec - DEBUG - putting job #1079 in the queue, qsize=2
2014-12-08 13:33:11,702 - gensim.models.word2vec - DEBUG - putting job #1080 in the queue, qsize=2
2014-12-08 13:33:11,713 - gensim.models.word2vec - DEBUG - putting job #1081 in the queue, qsize=2
2014-12-08 13:33:11,726 - gensim.models.word2vec - DEBUG - putting job #1082 in the queue, qsize=2
2014-12-08 13:33:11,737 - gensim.models.word2vec - DEBUG - putting job #1083 in the queue, qsize=2
2014-12-08 13:33:11,748 - gensim.models.word2vec - DEBUG - putting job #1084 in the queue, qsize=2
2014-12-08 13:33:11,759 - gensim.models.word2vec - DEBUG - putting job #1085 in the queue, qsize=2
2014-12-08 13:33:11,768 - gensim.models.word2vec - DEBUG - putting job #1086 in the queue, qsize=2
2014-12-08 13:33:11,778 - gensim.models.word2vec - DEBUG - putting job #1087 in the queue, qsize=2
2014-12-08 13:33:11,789 - gensim.models.word2vec - DEBUG - putting job #1088 in the queue, qsize=2
2014-12-08 13:33:11,802 - gensim.models.word2vec - DEBUG - putting job #1089 in the queue, qsize=2
2014-12-08 13:33:11,814 - gensim.models.word2vec - DEBUG - putting job #1090 in the queue, qsize=2
2014-12-08 13:33:11,824 - gensim.models.word2vec - DEBUG - putting job #1091 in the queue, qsize=2
2014-12-08 13:33:11,837 - gensim.models.word2vec - DEBUG - putting job #1092 in the queue, qsize=2
2014-12-08 13:33:11,848 - gensim.models.word2vec - DEBUG - putting job #1093 in the queue, qsize=2
2014-12-08 13:33:11,860 - gensim.models.word2vec - DEBUG - putting job #1094 in the queue, qsize=2
2014-12-08 13:33:11,872 - gensim.models.word2vec - DEBUG - putting job #1095 in the queue, qsize=2
2014-12-08 13:33:11,883 - gensim.models.word2vec - DEBUG - putting job #1096 in the queue, qsize=2
2014-12-08 13:33:11,893 - gensim.models.word2vec - INFO - PROGRESS: at 72.81% words, alpha 0.00682, 153806 words/s
2014-12-08 13:33:11,895 - gensim.models.word2vec - DEBUG - putting job #1097 in the queue, qsize=2
2014-12-08 13:33:11,907 - gensim.models.word2vec - DEBUG - putting job #1098 in the queue, qsize=2
2014-12-08 13:33:11,917 - gensim.models.word2vec - DEBUG - putting job #1099 in the queue, qsize=2
2014-12-08 13:33:11,929 - gensim.models.word2vec - DEBUG - putting job #1100 in the queue, qsize=2
2014-12-08 13:33:11,940 - gensim.models.word2vec - DEBUG - putting job #1101 in the queue, qsize=2
2014-12-08 13:33:11,951 - gensim.models.word2vec - DEBUG - putting job #1102 in the queue, qsize=2
2014-12-08 13:33:11,962 - gensim.models.word2vec - DEBUG - putting job #1103 in the queue, qsize=2
2014-12-08 13:33:11,972 - gensim.models.word2vec - DEBUG - putting job #1104 in the queue, qsize=2
2014-12-08 13:33:11,983 - gensim.models.word2vec - DEBUG - putting job #1105 in the queue, qsize=2
2014-12-08 13:33:11,993 - gensim.models.word2vec - DEBUG - putting job #1106 in the queue, qsize=2
2014-12-08 13:33:12,006 - gensim.models.word2vec - DEBUG - putting job #1107 in the queue, qsize=2
2014-12-08 13:33:12,015 - gensim.models.word2vec - DEBUG - putting job #1108 in the queue, qsize=2
2014-12-08 13:33:12,028 - gensim.models.word2vec - DEBUG - putting job #1109 in the queue, qsize=2
2014-12-08 13:33:12,039 - gensim.models.word2vec - DEBUG - putting job #1110 in the queue, qsize=2
2014-12-08 13:33:12,051 - gensim.models.word2vec - DEBUG - putting job #1111 in the queue, qsize=2
2014-12-08 13:33:12,062 - gensim.models.word2vec - DEBUG - putting job #1112 in the queue, qsize=2
2014-12-08 13:33:12,073 - gensim.models.word2vec - DEBUG - putting job #1113 in the queue, qsize=2
2014-12-08 13:33:12,084 - gensim.models.word2vec - DEBUG - putting job #1114 in the queue, qsize=2
2014-12-08 13:33:12,094 - gensim.models.word2vec - DEBUG - putting job #1115 in the queue, qsize=2
2014-12-08 13:33:12,105 - gensim.models.word2vec - DEBUG - putting job #1116 in the queue, qsize=2
2014-12-08 13:33:12,113 - gensim.models.word2vec - DEBUG - putting job #1117 in the queue, qsize=2
2014-12-08 13:33:12,124 - gensim.models.word2vec - DEBUG - putting job #1118 in the queue, qsize=2
2014-12-08 13:33:12,135 - gensim.models.word2vec - DEBUG - putting job #1119 in the queue, qsize=2
2014-12-08 13:33:12,147 - gensim.models.word2vec - DEBUG - putting job #1120 in the queue, qsize=2
2014-12-08 13:33:12,158 - gensim.models.word2vec - DEBUG - putting job #1121 in the queue, qsize=2
2014-12-08 13:33:12,169 - gensim.models.word2vec - DEBUG - putting job #1122 in the queue, qsize=2
2014-12-08 13:33:12,179 - gensim.models.word2vec - DEBUG - putting job #1123 in the queue, qsize=2
2014-12-08 13:33:12,189 - gensim.models.word2vec - DEBUG - putting job #1124 in the queue, qsize=2
2014-12-08 13:33:12,199 - gensim.models.word2vec - DEBUG - putting job #1125 in the queue, qsize=2
2014-12-08 13:33:12,211 - gensim.models.word2vec - DEBUG - putting job #1126 in the queue, qsize=2
2014-12-08 13:33:12,223 - gensim.models.word2vec - DEBUG - putting job #1127 in the queue, qsize=2
2014-12-08 13:33:12,232 - gensim.models.word2vec - DEBUG - putting job #1128 in the queue, qsize=2
2014-12-08 13:33:12,243 - gensim.models.word2vec - DEBUG - putting job #1129 in the queue, qsize=2
2014-12-08 13:33:12,253 - gensim.models.word2vec - DEBUG - putting job #1130 in the queue, qsize=2
2014-12-08 13:33:12,263 - gensim.models.word2vec - DEBUG - putting job #1131 in the queue, qsize=2
2014-12-08 13:33:12,273 - gensim.models.word2vec - DEBUG - putting job #1132 in the queue, qsize=2
2014-12-08 13:33:12,283 - gensim.models.word2vec - DEBUG - putting job #1133 in the queue, qsize=2
2014-12-08 13:33:12,295 - gensim.models.word2vec - DEBUG - putting job #1134 in the queue, qsize=2
2014-12-08 13:33:12,307 - gensim.models.word2vec - DEBUG - putting job #1135 in the queue, qsize=2
2014-12-08 13:33:12,317 - gensim.models.word2vec - DEBUG - putting job #1136 in the queue, qsize=2
2014-12-08 13:33:12,328 - gensim.models.word2vec - DEBUG - putting job #1137 in the queue, qsize=2
2014-12-08 13:33:12,340 - gensim.models.word2vec - DEBUG - putting job #1138 in the queue, qsize=2
2014-12-08 13:33:12,352 - gensim.models.word2vec - DEBUG - putting job #1139 in the queue, qsize=2
2014-12-08 13:33:12,363 - gensim.models.word2vec - DEBUG - putting job #1140 in the queue, qsize=2
2014-12-08 13:33:12,373 - gensim.models.word2vec - DEBUG - putting job #1141 in the queue, qsize=2
2014-12-08 13:33:12,383 - gensim.models.word2vec - DEBUG - putting job #1142 in the queue, qsize=2
2014-12-08 13:33:12,393 - gensim.models.word2vec - DEBUG - putting job #1143 in the queue, qsize=2
2014-12-08 13:33:12,405 - gensim.models.word2vec - DEBUG - putting job #1144 in the queue, qsize=2
2014-12-08 13:33:12,415 - gensim.models.word2vec - DEBUG - putting job #1145 in the queue, qsize=2
2014-12-08 13:33:12,426 - gensim.models.word2vec - DEBUG - putting job #1146 in the queue, qsize=2
2014-12-08 13:33:12,436 - gensim.models.word2vec - DEBUG - putting job #1147 in the queue, qsize=2
2014-12-08 13:33:12,447 - gensim.models.word2vec - DEBUG - putting job #1148 in the queue, qsize=2
2014-12-08 13:33:12,457 - gensim.models.word2vec - DEBUG - putting job #1149 in the queue, qsize=2
2014-12-08 13:33:12,468 - gensim.models.word2vec - DEBUG - putting job #1150 in the queue, qsize=2
2014-12-08 13:33:12,478 - gensim.models.word2vec - DEBUG - putting job #1151 in the queue, qsize=2
2014-12-08 13:33:12,490 - gensim.models.word2vec - DEBUG - putting job #1152 in the queue, qsize=2
2014-12-08 13:33:12,502 - gensim.models.word2vec - DEBUG - putting job #1153 in the queue, qsize=2
2014-12-08 13:33:12,513 - gensim.models.word2vec - DEBUG - putting job #1154 in the queue, qsize=2
2014-12-08 13:33:12,524 - gensim.models.word2vec - DEBUG - putting job #1155 in the queue, qsize=2
2014-12-08 13:33:12,538 - gensim.models.word2vec - DEBUG - putting job #1156 in the queue, qsize=2
2014-12-08 13:33:12,548 - gensim.models.word2vec - DEBUG - putting job #1157 in the queue, qsize=2
2014-12-08 13:33:12,560 - gensim.models.word2vec - DEBUG - putting job #1158 in the queue, qsize=2
2014-12-08 13:33:12,570 - gensim.models.word2vec - DEBUG - putting job #1159 in the queue, qsize=2
2014-12-08 13:33:12,582 - gensim.models.word2vec - DEBUG - putting job #1160 in the queue, qsize=2
2014-12-08 13:33:12,593 - gensim.models.word2vec - DEBUG - putting job #1161 in the queue, qsize=2
2014-12-08 13:33:12,604 - gensim.models.word2vec - DEBUG - putting job #1162 in the queue, qsize=2
2014-12-08 13:33:12,616 - gensim.models.word2vec - DEBUG - putting job #1163 in the queue, qsize=2
2014-12-08 13:33:12,630 - gensim.models.word2vec - DEBUG - putting job #1164 in the queue, qsize=2
2014-12-08 13:33:12,640 - gensim.models.word2vec - DEBUG - putting job #1165 in the queue, qsize=2
2014-12-08 13:33:12,654 - gensim.models.word2vec - DEBUG - putting job #1166 in the queue, qsize=2
2014-12-08 13:33:12,665 - gensim.models.word2vec - DEBUG - putting job #1167 in the queue, qsize=2
2014-12-08 13:33:12,677 - gensim.models.word2vec - DEBUG - putting job #1168 in the queue, qsize=2
2014-12-08 13:33:12,687 - gensim.models.word2vec - DEBUG - putting job #1169 in the queue, qsize=2
2014-12-08 13:33:12,697 - gensim.models.word2vec - DEBUG - putting job #1170 in the queue, qsize=2
2014-12-08 13:33:12,708 - gensim.models.word2vec - DEBUG - putting job #1171 in the queue, qsize=2
2014-12-08 13:33:12,719 - gensim.models.word2vec - DEBUG - putting job #1172 in the queue, qsize=2
2014-12-08 13:33:12,728 - gensim.models.word2vec - DEBUG - putting job #1173 in the queue, qsize=2
2014-12-08 13:33:12,740 - gensim.models.word2vec - DEBUG - putting job #1174 in the queue, qsize=2
2014-12-08 13:33:12,751 - gensim.models.word2vec - DEBUG - putting job #1175 in the queue, qsize=2
2014-12-08 13:33:12,764 - gensim.models.word2vec - DEBUG - putting job #1176 in the queue, qsize=2
2014-12-08 13:33:12,773 - gensim.models.word2vec - DEBUG - putting job #1177 in the queue, qsize=2
2014-12-08 13:33:12,784 - gensim.models.word2vec - DEBUG - putting job #1178 in the queue, qsize=2
2014-12-08 13:33:12,795 - gensim.models.word2vec - DEBUG - putting job #1179 in the queue, qsize=2
2014-12-08 13:33:12,807 - gensim.models.word2vec - DEBUG - putting job #1180 in the queue, qsize=2
2014-12-08 13:33:12,817 - gensim.models.word2vec - DEBUG - putting job #1181 in the queue, qsize=2
2014-12-08 13:33:12,828 - gensim.models.word2vec - DEBUG - putting job #1182 in the queue, qsize=2
2014-12-08 13:33:12,839 - gensim.models.word2vec - DEBUG - putting job #1183 in the queue, qsize=2
